timestamp,zone_id,ph,Hardness,Solids,Turbidity,Chlorine,Dissolved_Oxygen,UV254,ORP,Temperature,contamination_level
2025-01-01 16:00:00,Zone-1,7.0517858,211.0494061,362.1780832,4.268428858,0.747636037,8.45528398,0.024797008,736.4471947,26.10022864,1
2025-01-01 17:00:00,Zone-1,9.181560007,273.8138067,362.1780832,4.503660796,1.144561577,8.45528398,0.144292683,277.8677633,11.07435692,3
2025-01-01 18:00:00,Zone-1,8.975464348,279.3571668,362.1780832,2.43608559,0.977501034,4.374674608,0.184807251,536.9807588,25.04778312,2
2025-01-01 19:00:00,Zone-1,7.371050302,214.4966105,362.1780832,2.560299148,0.724212452,8.45528398,0.061429885,681.5143896,10.47428993,1
2025-01-01 20:00:00,Zone-1,7.081127983,227.4350484,362.1780832,4.133422644,1.301335211,0.902588226,0.080393373,490.6913559,23.4037228,2
2025-01-01 21:00:00,Zone-1,6.660212026,168.2837469,362.1780832,3.749701241,0.451088949,5.667256792,0.118095067,289.263593,17.3587904,1
2025-01-01 22:00:00,Zone-1,7.081127983,215.9778587,1180.285723,5.459250956,0.725860367,8.45528398,0.177524704,530.2696762,24.61398528,3
2025-01-01 23:00:00,Zone-1,3.902475686,196.9032467,362.1780832,4.528522696,0.859451318,8.45528398,0.188962062,416.0369454,34.85158257,3
2025-01-02 00:00:00,Zone-1,5.400301781,140.7390623,362.1780832,4.82478639,1.020925972,8.45528398,0.150517017,327.4708927,33.13450896,3
2025-01-02 01:00:00,Zone-1,6.514415093,198.7673513,362.1780832,5.200885077,1.613316731,8.45528398,0.026457755,674.5172566,5.128452735,3
2025-01-02 02:00:00,Zone-1,3.445061864,207.9262602,362.1780832,4.184396969,0.559412808,8.45528398,0.13713929,510.7997565,31.56316293,3
2025-01-02 03:00:00,Zone-1,7.081127983,145.7681806,362.1780832,4.004871128,1.125621989,8.45528398,0.087957707,716.6382062,6.994723855,2
2025-01-02 04:00:00,Zone-1,7.081127983,266.4210181,362.1780832,3.991564248,1.266346224,8.45528398,0.09943319,653.0082523,33.59139758,2
2025-01-02 05:00:00,Zone-1,7.081127983,148.1530614,362.1780832,6.038184953,0.283610743,5.667256792,0.019338194,596.4858969,13.45477037,2
2025-01-02 06:00:00,Zone-1,7.181448581,209.6256005,1785.595153,5.088859989,1.293580733,5.667256792,0.046301806,252.5127517,16.46104491,3
2025-01-02 07:00:00,Zone-1,9.825489908,190.7566183,1785.595153,2.857472426,0.506943423,5.667256792,0.160197585,463.9117283,7.749146155,3
2025-01-02 08:00:00,Zone-1,10.43329098,117.7912296,1180.285723,5.057310517,0.317092867,8.45528398,0.096252178,348.7431408,8.36818275,3
2025-01-02 09:00:00,Zone-1,7.414148196,235.0445345,362.1780832,3.160624468,1.907993967,8.45528398,0.067315826,705.3989555,26.80221696,3
2025-01-02 10:00:00,Zone-1,7.081127983,232.280452,362.1780832,5.029166724,1.93813766,5.667256792,0.082963624,337.2919923,33.32996707,3
2025-01-02 11:00:00,Zone-1,5.115817064,191.952743,362.1780832,3.902088768,1.655115227,8.45528398,0.172335908,393.0300258,23.32245485,3
2025-01-02 12:00:00,Zone-1,3.641629777,183.9087223,362.1780832,3.464353035,0.748304785,8.45528398,0.152309813,508.4183839,26.47550047,3
2025-01-02 13:00:00,Zone-1,5.618064406,304.2359121,362.1780832,2.896546941,0.375809805,4.374674608,0.061739925,381.6818095,27.85909234,3
2025-01-02 14:00:00,Zone-1,7.081127983,143.4537313,362.1780832,2.907563915,1.431619448,5.667256792,0.03232535,354.9323386,12.88442824,2
2025-01-02 15:00:00,Zone-1,9.267187531,198.6143947,362.1780832,4.324004646,0.992274489,5.667256792,0.057879662,549.5496626,6.356888928,3
2025-01-02 16:00:00,Zone-1,7.081127983,233.8589957,1785.595153,3.510004045,0.419668823,8.45528398,0.184943726,294.4647614,5.056182318,3
2025-01-02 17:00:00,Zone-1,5.331940479,194.8740654,362.1780832,4.434820258,1.091318438,5.667256792,0.120501879,279.0838794,15.51947849,3
2025-01-02 18:00:00,Zone-1,7.145771545,238.6899285,362.1780832,5.182590704,0.261899338,5.667256792,0.11136124,436.1226476,12.24392685,2
2025-01-02 19:00:00,Zone-1,9.920691059,202.817483,362.1780832,4.69070723,1.836776724,5.667256792,0.123314784,610.3322273,6.869531751,3
2025-01-02 20:00:00,Zone-1,4.758439425,183.3494541,362.1780832,4.542801462,0.665803967,5.667256792,0.07954537,527.4033791,10.38584877,3
2025-01-02 21:00:00,Zone-1,5.702925977,216.8504739,362.1780832,4.137739016,1.392540112,4.374674608,0.163350334,461.4382342,8.734966948,3
2025-01-02 22:00:00,Zone-1,6.953864226,209.638293,362.1780832,3.195710328,0.761079937,5.667256792,0.109424387,532.8757821,32.44635142,1
2025-01-02 23:00:00,Zone-1,10.68296643,173.3754984,1785.595153,3.999775382,1.136122438,8.45528398,0.032182102,432.7257423,9.208016404,3
2025-01-03 00:00:00,Zone-1,7.081127983,129.8905723,1180.285723,4.405586,1.184078503,5.667256792,0.034522374,718.0731677,21.12945392,3
2025-01-03 01:00:00,Zone-1,8.757257397,200.1914004,1785.595153,3.626135442,0.53273802,5.667256792,0.112003238,277.4524455,22.79317865,3
2025-01-03 02:00:00,Zone-1,7.081127983,168.3884308,1180.285723,3.048057223,1.94525233,5.667256792,0.187948341,586.6957395,21.30468373,3
2025-01-03 03:00:00,Zone-1,7.809631898,100.4576151,362.1780832,2.447444464,1.595239082,8.45528398,0.068586903,695.6413324,7.971693026,3
2025-01-03 04:00:00,Zone-1,6.652488091,145.0101719,1785.595153,3.742090426,1.891098095,8.45528398,0.175212822,651.9423544,14.56395085,3
2025-01-03 05:00:00,Zone-1,9.147197055,211.7141418,362.1780832,3.794531591,1.810689231,4.374674608,0.155178161,342.0205174,6.538109974,3
2025-01-03 06:00:00,Zone-1,10.56074464,181.8933656,362.1780832,3.96468635,1.276219962,5.667256792,0.057084364,397.9631745,16.87009742,3
2025-01-03 07:00:00,Zone-1,7.484254838,260.0921726,362.1780832,4.781188177,1.859373623,4.374674608,0.016904742,608.5239694,10.65796794,3
2025-01-03 08:00:00,Zone-1,8.520806573,238.3351125,362.1780832,3.94060453,0.359286504,5.667256792,0.02935098,292.1352796,21.848976,2
2025-01-03 09:00:00,Zone-1,4.999413811,190.2870501,362.1780832,4.460683932,0.552769152,5.667256792,0.148413847,655.9308499,25.78425182,3
2025-01-03 10:00:00,Zone-1,7.081127983,157.8011936,362.1780832,4.405385706,0.28140912,5.667256792,0.04793725,609.4534723,20.96359581,1
2025-01-03 11:00:00,Zone-1,7.081127983,155.0557268,1180.285723,4.08990769,0.785594595,4.374674608,0.080541475,614.8033246,18.0271009,3
2025-01-03 12:00:00,Zone-1,3.906078355,233.402835,362.1780832,3.902879712,0.899619121,5.667256792,0.105322842,300.1206851,16.62000263,3
2025-01-03 13:00:00,Zone-1,6.391353624,213.0178297,362.1780832,3.923749169,0.688428257,5.667256792,0.147838952,608.8802724,30.25075304,2
2025-01-03 14:00:00,Zone-1,7.081127983,229.4856937,362.1780832,3.855602212,1.691727516,8.45528398,0.031513932,589.9090626,11.58104195,3
2025-01-03 15:00:00,Zone-1,8.692092013,195.1437388,362.1780832,4.477960248,0.842155988,8.45528398,0.087209617,665.4612454,27.02655019,2
2025-01-03 16:00:00,Zone-1,8.085759801,127.7396738,1180.285723,4.068688909,0.705682117,5.667256792,0.102163853,270.7979781,27.72446974,3
2025-01-03 17:00:00,Zone-1,6.203977702,212.3066183,362.1780832,5.215689206,1.17685295,8.45528398,0.112757142,261.5553342,17.57600022,2
2025-01-03 18:00:00,Zone-1,5.058108869,238.5693804,1785.595153,5.106655774,0.453663605,8.45528398,0.165488522,436.5035499,13.91901798,3
2025-01-03 19:00:00,Zone-1,7.081127983,103.4647587,1180.285723,4.620793452,1.643954565,8.45528398,0.042618857,324.3941419,19.11624458,3
2025-01-03 20:00:00,Zone-1,7.081127983,211.200526,362.1780832,3.439740042,0.334191159,8.45528398,0.163487976,529.1922388,7.796417777,1
2025-01-03 21:00:00,Zone-1,7.261550522,179.8897882,362.1780832,3.636364183,1.976396486,8.45528398,0.141646901,708.6744508,6.377900967,3
2025-01-03 22:00:00,Zone-1,7.160467231,183.08931,1180.285723,3.884891044,1.590040585,8.45528398,0.115615455,445.7398652,8.348095984,3
2025-01-03 23:00:00,Zone-1,5.704764776,116.2993299,362.1780832,4.157533407,0.557688227,4.374674608,0.142910295,672.4751886,10.61435094,3
2025-01-04 00:00:00,Zone-1,6.217273135,130.9444639,362.1780832,5.325833446,0.209939811,5.667256792,0.08828337,250.1204373,20.12530461,2
2025-01-04 01:00:00,Zone-1,8.67993497,242.2286673,1180.285723,3.873470298,1.667830571,8.45528398,0.036295541,334.2573217,30.47409908,3
2025-01-04 02:00:00,Zone-1,7.081127983,219.3009142,362.1780832,4.655916599,1.472343219,8.45528398,0.136495396,265.2117698,12.06926996,2
2025-01-04 03:00:00,Zone-1,6.897322141,211.3601667,362.1780832,5.02278363,1.512212902,5.667256792,0.109687738,414.0735903,33.05486032,3
2025-01-04 04:00:00,Zone-1,3.514545529,158.7320758,362.1780832,3.762615331,1.588286624,8.45528398,0.131481212,704.0947978,33.64723727,3
2025-01-04 05:00:00,Zone-1,3.722500486,163.6397469,1180.285723,3.662837732,0.333280373,4.374674608,0.074219768,298.4760618,33.76713815,3
2025-01-04 06:00:00,Zone-1,6.455004797,176.6839728,362.1780832,2.293431406,0.845238311,5.667256792,0.18230465,553.2048884,30.12688204,2
2025-01-04 07:00:00,Zone-1,7.316804754,217.522862,362.1780832,3.50837265,0.408564307,5.667256792,0.121600275,475.7479696,15.91475122,1
2025-01-04 08:00:00,Zone-1,1.844538366,233.7643427,362.1780832,5.013463351,1.753586167,8.45528398,0.026226472,719.2341062,7.18051733,3
2025-01-04 09:00:00,Zone-1,5.519125656,168.728583,362.1780832,3.75899586,1.321936628,5.667256792,0.095462758,311.2595713,22.06456195,3
2025-01-04 10:00:00,Zone-1,7.408985467,204.9617498,362.1780832,3.772420928,0.795616445,8.45528398,0.15370765,356.0139253,21.76044332,1
2025-01-04 11:00:00,Zone-1,5.976769618,258.952732,362.1780832,2.994671096,0.314405031,4.374674608,0.160885567,264.7709843,30.49927301,3
2025-01-04 12:00:00,Zone-1,6.395359132,133.8342291,362.1780832,4.191217515,0.759768179,5.667256792,0.10397344,466.9676248,34.87973153,2
2025-01-04 13:00:00,Zone-1,6.20964226,195.4177209,1180.285723,3.612519615,0.78532998,8.45528398,0.180002038,388.9164498,20.2447192,3
2025-01-04 14:00:00,Zone-1,6.762832522,232.0751766,362.1780832,4.916579161,1.513291121,8.45528398,0.060857003,684.9529669,15.35612093,3
2025-01-04 15:00:00,Zone-1,9.918717064,199.1812511,362.1780832,3.385508444,1.347603448,8.45528398,0.088013752,552.4704066,10.57705135,3
2025-01-04 16:00:00,Zone-1,10.15544017,300.2924758,362.1780832,5.00246726,1.796982937,5.667256792,0.180733413,557.045369,5.143994745,3
2025-01-04 17:00:00,Zone-1,8.721726711,206.3696824,1180.285723,2.555026904,1.049986865,8.45528398,0.180288776,515.9553484,20.27341077,3
2025-01-04 18:00:00,Zone-1,7.081127983,197.9797828,362.1780832,4.383921814,0.415269643,5.667256792,0.140285426,295.9251686,21.66556,1
2025-01-04 19:00:00,Zone-1,7.081127983,199.1078856,1180.285723,3.355164642,1.483840617,8.45528398,0.173206304,472.5093419,29.74815439,3
2025-01-04 20:00:00,Zone-1,6.099646705,237.9199268,362.1780832,3.172789769,1.569413088,5.667256792,0.026866921,749.7525949,20.13730904,3
2025-01-04 21:00:00,Zone-1,9.02678772,253.2170742,362.1780832,2.019042018,1.210298956,4.374674608,0.174349045,667.6146454,32.49405046,3
2025-01-04 22:00:00,Zone-1,6.953371603,203.1465468,362.1780832,3.651865808,1.587740924,5.667256792,0.070917782,696.7295271,23.8425043,3
2025-01-04 23:00:00,Zone-1,6.140877557,197.8760897,362.1780832,5.359460295,1.088832073,5.667256792,0.043882987,661.6131796,30.21008715,2
2025-01-05 00:00:00,Zone-1,7.077874007,220.6705396,362.1780832,4.764508265,1.140919093,8.45528398,0.055480269,301.5208467,9.449052044,2
2025-01-05 01:00:00,Zone-1,5.488314309,135.8023617,362.1780832,5.066786272,0.969573833,8.45528398,0.089414017,363.724127,30.66008391,3
2025-01-05 02:00:00,Zone-1,7.205559175,120.3276153,362.1780832,3.710053126,0.245754428,5.667256792,0.057726481,251.5608257,25.25431563,1
2025-01-05 03:00:00,Zone-1,9.177869866,163.2748283,362.1780832,3.108769988,0.394204569,8.45528398,0.070907841,401.7550624,10.10699097,3
2025-01-05 04:00:00,Zone-1,4.270716195,166.8377085,362.1780832,3.763905903,0.256572534,8.45528398,0.035645912,304.3037012,10.69290674,3
2025-01-05 05:00:00,Zone-1,7.348844512,223.2649397,1785.595153,4.880875156,1.34553874,8.45528398,0.066273585,486.3966727,32.79501857,3
2025-01-05 06:00:00,Zone-1,8.52616987,175.6128363,362.1780832,5.083014142,0.765840766,8.45528398,0.118733925,588.5637443,5.966460814,2
2025-01-05 07:00:00,Zone-1,7.081127983,169.0419175,362.1780832,3.995973787,1.115427244,8.45528398,0.093952205,687.2526475,18.8760483,2
2025-01-05 08:00:00,Zone-1,2.612035915,188.8041257,1180.285723,4.76520537,1.833619653,4.374674608,0.075876565,624.6085825,14.4042587,3
2025-01-05 09:00:00,Zone-1,8.490571562,204.1236484,362.1780832,3.875556805,0.648726012,8.45528398,0.151825904,719.2927979,24.9523232,1
2025-01-05 10:00:00,Zone-1,7.081127983,213.5419323,362.1780832,3.398592587,0.938689261,5.667256792,0.179766895,276.9491452,30.18888163,1
2025-01-05 11:00:00,Zone-1,8.858401531,254.6175187,362.1780832,5.525726338,1.559992049,8.45528398,0.153789952,256.0899177,15.81134365,3
2025-01-05 12:00:00,Zone-1,6.098156521,189.995846,362.1780832,3.977362364,0.611836698,5.667256792,0.073080133,580.6690569,17.80706262,2
2025-01-05 13:00:00,Zone-1,8.419970682,185.7189888,1785.595153,3.962478314,0.338563838,8.45528398,0.151444012,394.6762051,34.45753354,3
2025-01-05 14:00:00,Zone-1,9.286155021,222.6615514,1180.285723,5.23998187,0.721552615,4.374674608,0.038876235,376.7505081,28.51749529,3
2025-01-05 15:00:00,Zone-1,7.875895135,226.2847878,362.1780832,4.238589203,0.490198317,4.374674608,0.034760418,415.4435438,31.91612393,1
2025-01-05 16:00:00,Zone-1,7.725332908,252.2654912,1180.285723,3.724836704,1.873455774,8.45528398,0.075669137,384.8980289,18.16286662,3
2025-01-05 17:00:00,Zone-1,3.388090611,212.0289445,1180.285723,2.798600948,1.654616683,4.374674608,0.16346345,505.7182032,12.02228612,3
2025-01-05 18:00:00,Zone-1,6.745306715,218.424637,362.1780832,3.90235259,1.340126762,0.902588226,0.056806167,470.0742236,17.35590396,2
2025-01-05 19:00:00,Zone-1,7.081127983,190.4238985,1180.285723,5.629015636,1.768629062,4.374674608,0.022018148,506.2142757,26.48275753,3
2025-01-05 20:00:00,Zone-1,7.183825723,261.8507998,362.1780832,4.597165512,1.646609738,4.374674608,0.035024812,586.3568058,8.282912145,3
2025-01-05 21:00:00,Zone-1,10.1119767,240.4321002,1180.285723,3.425763242,0.535826106,8.45528398,0.173161544,443.5652545,13.11407317,3
2025-01-05 22:00:00,Zone-1,7.397413299,122.5410399,1180.285723,3.14915751,1.806606197,5.667256792,0.130418824,375.6538436,6.399077014,3
2025-01-05 23:00:00,Zone-1,7.812804388,196.583886,362.1780832,6.204846359,1.170816035,8.45528398,0.058108221,333.1002684,17.97043215,2
2025-01-06 00:00:00,Zone-1,6.877456933,136.8792139,362.1780832,3.827650072,1.653392279,8.45528398,0.115506207,424.7370598,29.82337208,3
2025-01-06 01:00:00,Zone-1,7.081127983,146.9702452,362.1780832,4.664350321,1.81296434,0.902588226,0.110240128,620.9032376,5.739910649,3
2025-01-06 02:00:00,Zone-1,7.081127983,230.8094825,362.1780832,4.197595209,0.772406255,8.45528398,0.134532836,628.3524551,25.2597058,1
2025-01-06 03:00:00,Zone-1,7.521051679,267.0596474,1180.285723,2.880785347,0.398093464,5.667256792,0.054305635,583.4526933,32.97487624,3
2025-01-06 04:00:00,Zone-1,8.550875469,231.2487868,1180.285723,3.772886607,0.610283293,4.374674608,0.174236568,367.0140877,12.10783585,3
2025-01-06 05:00:00,Zone-1,10.30847766,217.2197464,362.1780832,3.285077052,0.96879402,4.374674608,0.068780027,544.0431229,25.80904522,3
2025-01-06 06:00:00,Zone-1,7.081127983,252.670469,362.1780832,5.052736766,1.672426579,0.902588226,0.141885014,535.3448308,34.25305703,3
2025-01-06 07:00:00,Zone-1,7.371085073,207.7168244,362.1780832,4.412589537,1.74931505,8.45528398,0.013063683,492.1330991,33.8683418,3
2025-01-06 08:00:00,Zone-1,11.18069466,228.3008604,362.1780832,3.809841654,0.212513835,8.45528398,0.080804855,524.9894932,12.04787579,3
2025-01-06 09:00:00,Zone-1,6.506487767,202.2859379,362.1780832,3.548775589,1.119345145,8.45528398,0.076824865,495.8953163,8.009931596,2
2025-01-06 10:00:00,Zone-1,6.643935775,151.8896001,362.1780832,3.812952926,0.951339806,8.45528398,0.113262041,532.728183,9.448476137,1
2025-01-06 11:00:00,Zone-1,5.03377399,155.3214775,1785.595153,3.244948477,0.599794059,8.45528398,0.02381989,607.7529773,26.06107005,3
2025-01-06 12:00:00,Zone-1,6.912607562,155.7404952,362.1780832,2.612248953,0.415757661,8.45528398,0.160124961,304.8140972,26.77276626,1
2025-01-06 13:00:00,Zone-1,7.977635991,245.8951304,362.1780832,3.5521295,0.807707309,5.667256792,0.051378352,624.8128761,25.22709685,1
2025-01-06 14:00:00,Zone-1,6.078335837,197.5019119,362.1780832,4.201580906,1.897237467,5.667256792,0.138637185,317.9430751,15.08235163,3
2025-01-06 15:00:00,Zone-1,6.242414484,191.9087295,362.1780832,4.508705098,0.781765278,8.45528398,0.162610303,283.3139992,10.09330819,2
2025-01-06 16:00:00,Zone-1,6.06335479,160.7673113,1785.595153,3.467336915,1.133823119,5.667256792,0.116756622,738.0398431,22.42283276,3
2025-01-06 17:00:00,Zone-1,8.129585514,177.8989666,1785.595153,3.362537135,1.465434126,8.45528398,0.150767809,728.4958844,19.51041337,3
2025-01-06 18:00:00,Zone-1,9.562405944,202.0136426,362.1780832,3.762719837,0.854533284,8.45528398,0.135753459,280.2182725,26.86502441,3
2025-01-06 19:00:00,Zone-1,8.167792632,200.9137547,362.1780832,4.289395484,1.949207749,5.667256792,0.077550661,471.6267207,18.24080236,3
2025-01-06 20:00:00,Zone-1,8.594416135,270.0227059,362.1780832,3.568991708,1.932405131,5.667256792,0.163683122,343.1224691,15.15919084,3
2025-01-06 21:00:00,Zone-1,7.081127983,167.3861273,362.1780832,3.679795035,0.653208132,5.667256792,0.06599326,492.6724486,13.80435732,1
2025-01-06 22:00:00,Zone-1,6.825467901,187.0517097,362.1780832,3.027449578,1.095047311,8.45528398,0.118530454,665.0886215,11.3441096,2
2025-01-06 23:00:00,Zone-1,7.861177701,204.2742411,362.1780832,4.157656628,0.741580958,4.374674608,0.15162557,725.3058874,12.97239129,1
2025-01-07 00:00:00,Zone-1,4.96577356,220.8486386,362.1780832,3.421766849,0.71271289,5.667256792,0.082001623,567.1263267,7.844913165,3
2025-01-07 01:00:00,Zone-1,6.207432968,192.9370271,362.1780832,3.549298841,0.266396505,5.667256792,0.067525845,426.9528336,15.40571033,2
2025-01-07 02:00:00,Zone-1,7.081127983,157.0012874,362.1780832,4.417559791,1.297215801,5.667256792,0.097275742,551.6627828,6.097094371,2
2025-01-07 03:00:00,Zone-1,9.769251006,264.2656543,1785.595153,4.636556195,1.104822242,4.374674608,0.165413064,406.0006531,10.59241541,3
2025-01-07 04:00:00,Zone-1,9.63066548,152.8624335,362.1780832,4.920091158,0.292661752,5.667256792,0.186685135,704.9118204,27.40311334,3
2025-01-07 05:00:00,Zone-1,5.187471605,104.752425,362.1780832,3.203257896,0.701563636,5.667256792,0.113565848,685.2002316,14.76406966,3
2025-01-07 06:00:00,Zone-1,7.633570088,199.6529996,362.1780832,2.927066767,1.834878595,0.902588226,0.135678579,529.1158751,25.04711051,3
2025-01-07 07:00:00,Zone-1,5.77119905,155.0508931,1785.595153,4.688959065,0.631211403,5.667256792,0.181621988,412.3994577,26.50652527,3
2025-01-07 08:00:00,Zone-1,6.579969329,197.2269809,362.1780832,4.575931872,0.46081077,8.45528398,0.028723902,396.6948378,22.43556028,1
2025-01-07 09:00:00,Zone-1,4.801154368,180.7728708,362.1780832,4.418638132,1.081014968,5.667256792,0.05409493,266.7089974,33.76093224,3
2025-01-07 10:00:00,Zone-1,7.948815718,238.2364097,1180.285723,3.692250861,1.974170817,8.45528398,0.144691001,657.9104255,5.643195999,3
2025-01-07 11:00:00,Zone-1,6.906992172,216.7852908,362.1780832,2.124759352,0.635699489,8.45528398,0.166511448,475.1916065,27.15957952,1
2025-01-07 12:00:00,Zone-1,7.081127983,281.268667,362.1780832,4.444350199,1.409843985,5.667256792,0.172835515,412.5664642,33.76359932,2
2025-01-07 13:00:00,Zone-1,7.081127983,190.7794599,362.1780832,3.463172548,1.570915308,4.374674608,0.088870364,485.5551775,30.86815188,3
2025-01-07 14:00:00,Zone-1,8.461330874,212.5813664,362.1780832,3.771944146,0.627747579,4.374674608,0.026974581,659.3689952,10.03678075,1
2025-01-07 15:00:00,Zone-1,7.726134808,233.9478637,362.1780832,3.720636904,1.510789428,8.45528398,0.093178481,312.3071039,14.80460919,3
2025-01-07 16:00:00,Zone-1,7.081127983,247.6615733,362.1780832,3.777737414,0.862009639,5.667256792,0.053839572,678.8279941,10.1735552,1
2025-01-07 17:00:00,Zone-1,8.927078148,241.875105,362.1780832,4.601860959,1.338150495,8.45528398,0.065327326,698.7544176,23.03925091,2
2025-01-07 18:00:00,Zone-1,6.20801554,153.2211063,1180.285723,4.334615732,1.340353479,0.902588226,0.156730836,723.3539575,26.36563946,3
2025-01-07 19:00:00,Zone-1,6.128425635,141.4924095,362.1780832,4.633823862,1.164394431,0.902588226,0.024350146,448.7439962,14.51221308,2
2025-01-07 20:00:00,Zone-1,7.081127983,202.2548328,362.1780832,2.678910713,0.362521586,5.667256792,0.167240431,358.570202,21.18519722,1
2025-01-07 21:00:00,Zone-1,7.308048848,274.7049505,362.1780832,3.696119712,1.703544492,4.374674608,0.091257126,436.8204092,25.7276171,3
2025-01-07 22:00:00,Zone-1,7.081127983,170.0992357,362.1780832,4.353238589,0.777404117,5.667256792,0.123252147,416.4560481,17.6401945,1
2025-01-07 23:00:00,Zone-1,8.640886409,201.5687241,362.1780832,5.263101572,0.535733319,5.667256792,0.027033924,338.0769563,30.62046591,2
2025-01-08 00:00:00,Zone-1,7.081127983,205.5094572,362.1780832,4.102529482,0.273395255,8.45528398,0.074098225,553.6333351,28.14649806,1
2025-01-08 01:00:00,Zone-1,8.153210075,127.1448918,362.1780832,2.905788134,1.263607298,8.45528398,0.027043175,488.3120803,6.939966316,2
2025-01-08 02:00:00,Zone-1,8.29372011,206.1604149,362.1780832,3.954715283,1.419615851,5.667256792,0.192693307,682.8504962,23.63375897,2
2025-01-08 03:00:00,Zone-1,7.081127983,233.850345,362.1780832,3.310858508,0.229858092,5.667256792,0.163379713,266.0547902,12.05976653,1
2025-01-08 04:00:00,Zone-1,7.081127983,237.6773831,362.1780832,3.706601792,1.121767505,8.45528398,0.097330223,571.9339638,21.72554794,2
2025-01-08 05:00:00,Zone-1,9.489972878,234.0699652,362.1780832,4.219967522,0.607692395,4.374674608,0.052484484,631.4744393,33.70665328,3
2025-01-08 06:00:00,Zone-1,7.830976343,190.7990441,362.1780832,4.588784657,1.361311023,8.45528398,0.18735647,629.7432846,31.37186014,2
2025-01-08 07:00:00,Zone-1,4.430281212,139.6857588,1785.595153,4.384565156,0.513859572,5.667256792,0.075473353,693.0369835,17.13549209,3
2025-01-08 08:00:00,Zone-1,7.240739639,201.1868045,362.1780832,3.556297467,1.443687929,5.667256792,0.040587042,614.5168714,13.74541575,2
2025-01-08 09:00:00,Zone-1,7.081127983,260.2053596,362.1780832,3.665521764,0.896123623,5.667256792,0.117001234,713.9050308,12.03217233,1
2025-01-08 10:00:00,Zone-1,6.867301322,174.1849764,362.1780832,3.82359504,1.88611398,5.667256792,0.189317083,416.3282999,20.97544609,3
2025-01-08 11:00:00,Zone-1,6.129637015,200.2781822,1785.595153,4.615886181,0.447537699,8.45528398,0.010727755,501.6047084,8.427453598,3
2025-01-08 12:00:00,Zone-1,7.917049443,278.056321,1180.285723,3.659484625,0.813919432,8.45528398,0.05524372,257.0398316,21.47825024,3
2025-01-08 13:00:00,Zone-1,6.511618075,181.8734217,362.1780832,4.850433708,0.404252338,5.667256792,0.188305052,253.4787937,5.040009185,1
2025-01-08 14:00:00,Zone-1,5.323815584,232.36858,362.1780832,2.880721846,1.864448513,5.667256792,0.042506334,370.0633102,14.71548892,3
2025-01-08 15:00:00,Zone-1,6.769572869,168.9370725,1180.285723,5.22054027,1.779210836,8.45528398,0.031516256,300.4035986,11.59802941,3
2025-01-08 16:00:00,Zone-1,5.87797404,141.6152867,362.1780832,4.032259504,0.66429493,5.667256792,0.118335571,380.105684,34.1365637,3
